,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
4749,5,5,28,2,0,0,1.0,0.0,0,118,14.0,7.0,6.0,4.0,4.0,3.0,12.0,17.0,0.0,1.0,0.0,0.0
4750,5,13,40,4,0,0,2.0,0.0,0,76,11.0,0.0,8.0,0.0,9.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0
4751,5,1,3,1,0,0,1.0,0.0,0,74,10.0,9.0,3.0,2.0,4.0,11.0,13.0,16.0,2.0,2.0,0.0,0.0
4752,5,18,17,1,0,0,0.0,0.0,1,80,9.0,6.0,4.0,2.0,6.0,2.0,19.0,25.0,1.0,2.0,0.0,1.0
4753,5,25,30,2,1,0,0.0,0.0,1,5,16.0,7.0,9.0,2.0,12.0,3.0,13.0,17.0,1.0,2.0,0.0,0.0
4754,5,38,13,0,2,2,0.0,1.0,2,118,11.0,13.0,6.0,7.0,2.0,5.0,16.0,12.0,3.0,2.0,1.0,0.0
4755,5,40,2,2,3,2,1.0,3.0,2,49,15.0,8.0,8.0,7.0,3.0,2.0,11.0,24.0,1.0,3.0,0.0,0.0
4756,5,41,5,1,2,2,0.0,0.0,1,100,13.0,10.0,6.0,6.0,7.0,7.0,13.0,16.0,1.0,4.0,0.0,0.0
4757,5,42,36,1,0,0,1.0,0.0,0,126,11.0,9.0,5.0,7.0,0.0,6.0,11.0,13.0,3.0,3.0,0.0,0.0
4758,5,27,12,0,3,2,0.0,1.0,2,75,10.0,12.0,6.0,8.0,6.0,1.0,18.0,15.0,2.0,1.0,0.0,0.0
4759,5,28,26,0,2,2,0.0,0.0,1,56,9.0,11.0,4.0,5.0,5.0,3.0,26.0,16.0,1.0,2.0,0.0,0.0
4760,5,2,12,0,1,2,0.0,1.0,2,76,18.0,8.0,5.0,4.0,13.0,4.0,9.0,10.0,0.0,2.0,0.0,0.0
4761,5,13,36,2,0,0,0.0,0.0,1,75,9.0,2.0,6.0,2.0,4.0,2.0,14.0,10.0,1.0,0.0,0.0,0.0
4762,5,17,30,0,1,2,0.0,0.0,1,73,11.0,12.0,6.0,8.0,11.0,6.0,10.0,12.0,2.0,1.0,0.0,0.0
4763,5,26,25,1,1,1,1.0,0.0,0,126,7.0,5.0,2.0,3.0,3.0,5.0,12.0,18.0,1.0,4.0,0.0,0.0
4764,5,27,0,2,1,0,1.0,0.0,0,80,6.0,13.0,5.0,8.0,6.0,7.0,17.0,16.0,3.0,4.0,0.0,0.0
4765,5,28,18,1,1,1,0.0,1.0,2,5,15.0,13.0,10.0,8.0,10.0,8.0,19.0,16.0,4.0,1.0,1.0,0.0
4766,5,38,24,0,0,1,0.0,0.0,1,56,10.0,11.0,7.0,6.0,4.0,4.0,16.0,13.0,1.0,1.0,0.0,0.0
4767,5,40,42,1,2,2,1.0,1.0,1,74,10.0,9.0,5.0,4.0,5.0,0.0,19.0,15.0,3.0,1.0,0.0,0.0
4768,5,5,3,0,0,1,0.0,0.0,1,49,12.0,7.0,6.0,3.0,4.0,4.0,18.0,17.0,1.0,2.0,0.0,0.0
4769,5,41,1,4,0,0,2.0,0.0,0,118,14.0,14.0,9.0,8.0,4.0,11.0,15.0,12.0,0.0,1.0,0.0,0.0
4770,5,1,38,1,1,1,1.0,0.0,0,126,13.0,13.0,6.0,7.0,4.0,3.0,14.0,14.0,1.0,2.0,0.0,0.0
4771,5,12,13,0,2,2,0.0,0.0,1,56,11.0,16.0,4.0,11.0,2.0,7.0,11.0,10.0,0.0,2.0,0.0,0.0
4772,5,18,41,1,2,2,0.0,0.0,1,49,9.0,10.0,6.0,3.0,4.0,6.0,11.0,14.0,2.0,1.0,0.0,0.0
4773,5,30,2,1,1,1,1.0,1.0,1,30,14.0,3.0,9.0,2.0,7.0,3.0,16.0,14.0,2.0,0.0,0.0,1.0
4774,5,36,40,1,1,1,1.0,0.0,0,113,11.0,13.0,6.0,6.0,1.0,9.0,19.0,11.0,0.0,3.0,0.0,0.0
4775,5,3,28,0,3,2,0.0,0.0,1,80,17.0,4.0,10.0,3.0,7.0,2.0,14.0,19.0,1.0,5.0,0.0,1.0
4776,5,24,26,0,0,1,0.0,0.0,1,118,9.0,4.0,3.0,1.0,4.0,2.0,24.0,15.0,2.0,2.0,0.0,0.0
4777,5,25,5,0,1,2,0.0,0.0,1,75,17.0,5.0,8.0,1.0,7.0,5.0,14.0,16.0,1.0,1.0,0.0,0.0
4778,5,42,27,1,1,1,0.0,1.0,2,141,11.0,10.0,4.0,3.0,4.0,5.0,11.0,16.0,0.0,1.0,0.0,0.0
4779,5,0,17,2,0,0,2.0,0.0,0,5,11.0,4.0,4.0,2.0,4.0,0.0,13.0,19.0,2.0,3.0,0.0,0.0
4780,5,2,24,2,2,1,0.0,0.0,1,126,4.0,14.0,4.0,6.0,3.0,7.0,14.0,14.0,2.0,3.0,1.0,0.0
4781,5,5,30,1,0,0,1.0,0.0,0,74,11.0,6.0,2.0,4.0,7.0,3.0,9.0,6.0,2.0,2.0,0.0,0.0
4782,5,13,1,2,1,0,1.0,1.0,1,12,18.0,3.0,6.0,2.0,9.0,1.0,8.0,17.0,1.0,1.0,0.0,0.0
4783,5,17,42,0,1,2,0.0,0.0,1,118,14.0,11.0,7.0,3.0,11.0,3.0,17.0,21.0,2.0,1.0,0.0,0.0
4784,5,26,3,1,2,2,0.0,1.0,2,100,27.0,10.0,8.0,10.0,7.0,1.0,13.0,15.0,1.0,3.0,0.0,0.0
4785,5,28,25,1,0,0,1.0,0.0,0,49,8.0,8.0,6.0,4.0,3.0,6.0,14.0,14.0,0.0,2.0,0.0,0.0
4786,5,40,12,1,2,2,0.0,2.0,2,18,18.0,8.0,10.0,4.0,6.0,3.0,10.0,12.0,0.0,1.0,0.0,0.0
4787,5,41,0,0,0,1,0.0,0.0,1,75,6.0,8.0,0.0,2.0,4.0,3.0,11.0,7.0,2.0,0.0,0.0,0.0
4788,5,27,36,0,2,2,0.0,1.0,2,56,20.0,4.0,11.0,2.0,8.0,2.0,13.0,21.0,3.0,2.0,0.0,0.0
4789,5,38,18,1,0,0,1.0,0.0,0,5,9.0,8.0,4.0,5.0,6.0,6.0,10.0,9.0,0.0,3.0,0.0,0.0
4790,5,3,40,2,0,0,0.0,0.0,1,141,20.0,6.0,11.0,3.0,11.0,1.0,15.0,17.0,2.0,0.0,0.0,0.0
4791,5,12,38,2,3,2,1.0,0.0,0,100,9.0,13.0,4.0,7.0,1.0,6.0,15.0,17.0,3.0,2.0,0.0,0.0
4792,5,18,26,2,3,2,2.0,3.0,2,56,11.0,11.0,6.0,7.0,3.0,9.0,20.0,11.0,2.0,1.0,0.0,0.0
4793,5,30,28,0,0,1,0.0,0.0,1,126,10.0,6.0,6.0,3.0,4.0,4.0,12.0,12.0,1.0,2.0,0.0,0.0
4794,5,36,41,1,1,1,1.0,0.0,0,73,16.0,6.0,8.0,3.0,5.0,3.0,12.0,15.0,1.0,5.0,0.0,0.0
4795,5,0,2,1,0,0,0.0,0.0,1,18,16.0,2.0,13.0,2.0,11.0,4.0,13.0,17.0,0.0,1.0,0.0,1.0
4796,5,1,27,2,3,2,0.0,1.0,2,75,13.0,13.0,6.0,10.0,6.0,5.0,17.0,10.0,4.0,1.0,0.0,0.0
4797,5,24,13,1,4,2,1.0,2.0,2,49,11.0,7.0,5.0,5.0,4.0,2.0,15.0,17.0,1.0,3.0,0.0,0.0
4798,5,25,17,2,0,0,0.0,0.0,1,76,14.0,5.0,5.0,4.0,4.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0
4799,5,42,5,2,1,0,0.0,0.0,1,5,16.0,13.0,9.0,4.0,4.0,8.0,11.0,14.0,0.0,2.0,0.0,0.0
4800,5,13,5,5,1,0,0.0,1.0,2,118,17.0,4.0,8.0,2.0,5.0,3.0,10.0,17.0,2.0,2.0,0.0,1.0
4801,5,24,3,1,0,0,0.0,0.0,1,76,19.0,4.0,5.0,1.0,9.0,2.0,8.0,22.0,0.0,3.0,0.0,1.0
4802,5,27,30,1,1,1,0.0,0.0,1,18,14.0,9.0,7.0,4.0,6.0,3.0,12.0,12.0,2.0,3.0,0.0,0.0
4803,5,36,26,1,3,2,0.0,1.0,2,126,11.0,15.0,6.0,9.0,4.0,5.0,12.0,10.0,3.0,1.0,0.0,0.0
4804,5,38,17,2,0,0,0.0,0.0,1,30,7.0,8.0,5.0,4.0,5.0,8.0,13.0,9.0,0.0,2.0,0.0,0.0
4805,5,40,0,2,1,0,1.0,1.0,1,12,5.0,14.0,4.0,10.0,3.0,6.0,23.0,10.0,1.0,2.0,0.0,0.0
4806,5,42,28,1,0,0,1.0,0.0,0,100,12.0,11.0,6.0,7.0,6.0,5.0,15.0,20.0,2.0,3.0,1.0,0.0
4807,5,2,1,0,1,2,0.0,1.0,2,49,8.0,4.0,5.0,1.0,11.0,5.0,13.0,19.0,2.0,2.0,0.0,0.0
4808,5,25,41,2,1,0,1.0,0.0,0,74,22.0,6.0,17.0,3.0,9.0,3.0,11.0,13.0,2.0,0.0,0.0,0.0
4809,5,12,18,1,1,1,0.0,1.0,2,80,14.0,13.0,3.0,1.0,6.0,1.0,19.0,19.0,2.0,3.0,0.0,0.0
4810,5,0,25,1,0,0,0.0,0.0,1,80,4.0,7.0,2.0,4.0,4.0,3.0,24.0,17.0,3.0,5.0,0.0,0.0
4811,5,1,42,0,2,2,0.0,1.0,2,113,16.0,6.0,5.0,6.0,9.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0
4812,5,3,2,2,0,0,0.0,0.0,1,12,11.0,3.0,5.0,2.0,3.0,9.0,22.0,17.0,0.0,3.0,0.0,0.0
4813,5,18,24,2,0,0,1.0,0.0,0,73,6.0,14.0,3.0,6.0,3.0,8.0,9.0,14.0,0.0,2.0,0.0,0.0
4814,5,26,38,1,1,1,1.0,0.0,0,141,13.0,9.0,9.0,7.0,7.0,8.0,15.0,12.0,2.0,3.0,0.0,0.0
4815,5,30,12,1,2,2,1.0,0.0,0,56,15.0,11.0,6.0,7.0,6.0,5.0,10.0,15.0,2.0,3.0,0.0,0.0
4816,5,5,40,2,0,0,0.0,0.0,1,75,19.0,2.0,12.0,1.0,10.0,1.0,13.0,16.0,2.0,2.0,0.0,0.0
4817,5,17,13,1,1,1,1.0,0.0,0,74,4.0,24.0,4.0,12.0,3.0,11.0,14.0,14.0,2.0,2.0,0.0,0.0
4818,5,28,36,3,2,0,2.0,2.0,1,118,12.0,10.0,9.0,5.0,5.0,3.0,12.0,13.0,2.0,2.0,0.0,0.0
4819,5,41,27,2,1,0,0.0,0.0,1,126,15.0,19.0,8.0,9.0,4.0,7.0,11.0,9.0,1.0,2.0,0.0,0.0
4820,5,2,17,0,1,2,0.0,1.0,2,118,18.0,11.0,8.0,6.0,8.0,6.0,11.0,15.0,0.0,1.0,0.0,0.0
4821,5,12,5,0,1,2,0.0,0.0,1,74,7.0,11.0,4.0,7.0,4.0,2.0,11.0,13.0,1.0,0.0,0.0,0.0
4822,5,13,3,4,2,0,2.0,2.0,1,80,19.0,6.0,10.0,4.0,5.0,2.0,12.0,19.0,1.0,5.0,0.0,0.0
4823,5,24,41,2,0,0,1.0,0.0,0,141,17.0,4.0,9.0,2.0,10.0,5.0,15.0,13.0,2.0,0.0,0.0,0.0
4824,5,27,26,4,1,0,3.0,0.0,0,5,7.0,13.0,4.0,8.0,2.0,6.0,14.0,22.0,1.0,4.0,0.0,0.0
4825,5,36,30,1,4,2,1.0,0.0,0,76,5.0,5.0,2.0,5.0,11.0,2.0,11.0,9.0,0.0,1.0,0.0,0.0
4826,5,38,0,1,1,1,1.0,0.0,0,126,11.0,10.0,3.0,7.0,6.0,1.0,18.0,13.0,4.0,2.0,0.0,0.0
4827,5,42,18,1,0,0,0.0,0.0,1,2,12.0,7.0,6.0,1.0,6.0,3.0,11.0,7.0,1.0,1.0,0.0,0.0
4828,5,40,28,0,3,2,0.0,0.0,1,56,8.0,11.0,4.0,8.0,9.0,4.0,9.0,14.0,0.0,1.0,0.0,0.0
4829,5,25,1,3,1,0,2.0,0.0,0,30,13.0,11.0,5.0,5.0,2.0,6.0,17.0,10.0,1.0,1.0,0.0,0.0
4830,5,0,36,3,1,0,2.0,0.0,0,5,12.0,1.0,9.0,1.0,4.0,6.0,11.0,13.0,0.0,1.0,0.0,0.0
4831,5,1,24,0,2,2,0.0,0.0,1,126,6.0,10.0,2.0,6.0,3.0,5.0,16.0,11.0,2.0,2.0,0.0,0.0
4832,5,3,12,4,1,0,2.0,1.0,0,100,9.0,10.0,3.0,9.0,7.0,9.0,9.0,15.0,0.0,2.0,0.0,0.0
4833,5,18,25,2,1,0,2.0,1.0,0,118,9.0,4.0,5.0,2.0,4.0,2.0,10.0,16.0,1.0,3.0,0.0,0.0
4834,5,28,2,1,0,0,0.0,0.0,1,75,10.0,9.0,5.0,3.0,3.0,2.0,20.0,18.0,3.0,2.0,0.0,0.0
4835,5,30,42,0,2,2,0.0,0.0,1,74,7.0,7.0,4.0,5.0,5.0,8.0,11.0,13.0,1.0,2.0,0.0,0.0
4836,5,41,40,1,0,0,0.0,0.0,1,103,10.0,10.0,6.0,6.0,8.0,5.0,15.0,12.0,2.0,0.0,0.0,0.0
4837,5,17,27,1,0,0,1.0,0.0,0,80,12.0,17.0,8.0,9.0,9.0,3.0,21.0,16.0,2.0,1.0,0.0,0.0
4838,5,26,13,1,0,0,1.0,0.0,0,49,10.0,21.0,5.0,11.0,5.0,9.0,19.0,14.0,3.0,4.0,0.0,0.0
4839,5,5,38,1,0,0,1.0,0.0,0,56,9.0,9.0,8.0,7.0,6.0,5.0,13.0,9.0,0.0,1.0,0.0,0.0
4840,5,12,26,1,3,2,0.0,1.0,2,80,18.0,13.0,11.0,7.0,4.0,3.0,13.0,11.0,0.0,2.0,0.0,0.0
4841,5,13,28,3,0,0,0.0,0.0,1,76,12.0,3.0,4.0,2.0,3.0,5.0,12.0,13.0,2.0,1.0,0.0,0.0
4842,5,24,30,3,0,0,2.0,0.0,0,103,15.0,7.0,11.0,5.0,7.0,6.0,7.0,8.0,1.0,1.0,0.0,0.0
4843,5,25,3,0,0,1,0.0,0.0,1,73,12.0,5.0,4.0,4.0,4.0,4.0,7.0,15.0,2.0,4.0,0.0,0.0
4844,5,36,1,1,3,2,0.0,0.0,1,18,8.0,16.0,6.0,11.0,6.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0
4845,5,40,17,4,0,0,1.0,0.0,0,30,11.0,11.0,8.0,6.0,4.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0
4846,5,42,0,2,3,2,2.0,3.0,2,49,11.0,13.0,5.0,8.0,2.0,2.0,16.0,17.0,3.0,3.0,0.0,0.0
4847,5,27,18,3,2,0,0.0,1.0,2,141,20.0,9.0,11.0,6.0,9.0,4.0,9.0,16.0,0.0,1.0,0.0,0.0
4848,5,38,41,1,1,1,1.0,0.0,0,5,15.0,8.0,8.0,4.0,9.0,7.0,16.0,13.0,3.0,1.0,0.0,0.0
4849,5,0,3,3,0,0,2.0,0.0,0,18,13.0,15.0,10.0,9.0,9.0,10.0,9.0,15.0,1.0,2.0,0.0,0.0
4850,5,1,12,1,0,0,0.0,0.0,1,74,16.0,5.0,10.0,3.0,10.0,3.0,9.0,12.0,2.0,2.0,0.0,0.0
4851,5,25,24,0,1,2,0.0,0.0,1,5,3.0,8.0,1.0,6.0,6.0,4.0,13.0,13.0,0.0,2.0,0.0,0.0
4852,5,30,13,0,2,2,0.0,1.0,2,100,6.0,12.0,2.0,6.0,2.0,1.0,22.0,7.0,5.0,1.0,0.0,0.0
4853,5,36,2,0,1,2,0.0,0.0,1,141,4.0,10.0,3.0,7.0,6.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0
4854,5,42,38,1,2,2,0.0,1.0,2,80,11.0,7.0,3.0,5.0,6.0,5.0,14.0,17.0,0.0,2.0,0.0,0.0
4855,5,17,28,1,0,0,0.0,0.0,1,56,14.0,16.0,9.0,10.0,12.0,8.0,19.0,19.0,1.0,5.0,0.0,0.0
4856,5,18,5,2,1,0,2.0,0.0,0,49,10.0,5.0,7.0,3.0,3.0,6.0,17.0,18.0,2.0,7.0,0.0,0.0
4857,5,27,40,2,2,1,1.0,1.0,1,103,13.0,9.0,8.0,6.0,6.0,5.0,15.0,13.0,1.0,1.0,0.0,0.0
4858,5,41,26,1,2,2,1.0,0.0,0,126,10.0,16.0,3.0,10.0,4.0,5.0,15.0,7.0,2.0,3.0,0.0,0.0
4859,5,36,24,0,2,2,0.0,2.0,2,100,8.0,15.0,4.0,11.0,3.0,3.0,15.0,10.0,0.0,2.0,0.0,1.0
4860,5,3,17,0,2,2,0.0,2.0,2,76,15.0,8.0,7.0,5.0,7.0,5.0,8.0,18.0,1.0,1.0,1.0,0.0
4861,5,5,0,2,0,0,2.0,0.0,0,56,10.0,8.0,9.0,3.0,9.0,3.0,16.0,15.0,1.0,2.0,0.0,0.0
4862,5,13,27,1,0,0,0.0,0.0,1,80,17.0,10.0,9.0,5.0,6.0,4.0,15.0,14.0,0.0,0.0,0.0,0.0
4863,5,24,42,3,0,0,2.0,0.0,0,141,16.0,10.0,12.0,6.0,11.0,6.0,16.0,15.0,1.0,2.0,0.0,0.0
4864,5,26,30,3,0,0,1.0,0.0,0,18,19.0,8.0,12.0,4.0,11.0,4.0,9.0,16.0,0.0,1.0,0.0,0.0
4865,5,28,1,1,1,1,1.0,0.0,0,5,8.0,9.0,2.0,6.0,6.0,4.0,17.0,15.0,1.0,2.0,0.0,0.0
4866,5,38,36,3,2,0,1.0,1.0,1,103,14.0,5.0,8.0,2.0,12.0,0.0,8.0,19.0,0.0,2.0,0.0,0.0
4867,5,40,18,0,0,1,0.0,0.0,1,126,5.0,8.0,4.0,1.0,1.0,3.0,8.0,15.0,1.0,3.0,0.0,1.0
4868,5,12,25,2,5,2,1.0,2.0,2,100,10.0,17.0,4.0,9.0,8.0,4.0,20.0,14.0,2.0,3.0,0.0,0.0
4869,5,2,41,1,2,2,1.0,2.0,2,73,14.0,10.0,6.0,4.0,11.0,8.0,12.0,5.0,1.0,1.0,0.0,0.0
4870,5,2,18,1,0,0,0.0,0.0,1,141,11.0,7.0,7.0,3.0,2.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0
4871,5,3,41,3,2,0,0.0,1.0,2,80,14.0,6.0,5.0,3.0,4.0,1.0,13.0,14.0,3.0,6.0,0.0,0.0
4872,5,5,1,1,1,1,0.0,0.0,1,100,13.0,6.0,7.0,3.0,6.0,3.0,16.0,22.0,2.0,4.0,0.0,0.0
4873,5,12,36,2,0,0,1.0,0.0,0,5,14.0,14.0,8.0,6.0,3.0,6.0,11.0,16.0,0.0,2.0,0.0,0.0
4874,5,13,42,1,0,0,0.0,0.0,1,56,11.0,4.0,8.0,1.0,5.0,1.0,16.0,10.0,1.0,1.0,0.0,0.0
4875,5,24,27,2,0,0,0.0,0.0,1,126,23.0,6.0,13.0,3.0,11.0,2.0,10.0,18.0,1.0,2.0,0.0,1.0
4876,5,28,0,1,0,0,0.0,0.0,1,30,8.0,6.0,4.0,3.0,5.0,4.0,23.0,13.0,2.0,1.0,0.0,1.0
4877,5,40,25,2,0,0,1.0,0.0,0,75,11.0,8.0,4.0,2.0,4.0,6.0,17.0,13.0,1.0,4.0,0.0,1.0
4878,5,26,17,1,1,1,1.0,1.0,1,118,21.0,7.0,12.0,5.0,9.0,0.0,12.0,11.0,1.0,2.0,0.0,0.0
4879,5,38,30,3,1,0,0.0,1.0,2,141,16.0,8.0,9.0,5.0,6.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0
4880,5,17,41,1,2,2,1.0,1.0,1,103,12.0,7.0,3.0,2.0,4.0,9.0,10.0,11.0,2.0,1.0,0.0,0.0
4881,5,26,42,4,0,0,2.0,0.0,0,5,12.0,15.0,9.0,7.0,7.0,7.0,12.0,6.0,1.0,1.0,0.0,0.0
4882,5,1,26,0,2,2,0.0,1.0,2,75,11.0,17.0,7.0,10.0,2.0,6.0,19.0,16.0,1.0,0.0,0.0,0.0
4883,5,17,5,0,4,2,0.0,1.0,2,5,13.0,7.0,10.0,5.0,10.0,0.0,13.0,15.0,2.0,2.0,0.0,0.0
4884,5,18,3,2,1,0,1.0,0.0,0,74,8.0,10.0,5.0,4.0,8.0,12.0,12.0,13.0,4.0,4.0,0.0,0.0
4885,5,25,2,4,1,0,3.0,0.0,0,126,17.0,6.0,9.0,2.0,7.0,5.0,19.0,12.0,2.0,2.0,0.0,1.0
4886,5,30,40,1,0,0,0.0,0.0,1,76,5.0,4.0,4.0,2.0,6.0,8.0,15.0,7.0,1.0,1.0,0.0,0.0
4887,5,41,28,2,4,2,1.0,2.0,2,100,11.0,10.0,7.0,7.0,3.0,2.0,9.0,16.0,3.0,3.0,0.0,0.0
4888,5,42,12,3,0,0,1.0,0.0,0,73,18.0,5.0,12.0,2.0,12.0,3.0,8.0,8.0,0.0,1.0,0.0,0.0
4889,5,0,13,0,2,2,0.0,1.0,2,118,7.0,11.0,5.0,8.0,5.0,5.0,13.0,18.0,3.0,4.0,0.0,0.0
4890,5,27,38,3,3,1,2.0,1.0,0,56,11.0,8.0,8.0,5.0,14.0,4.0,17.0,13.0,2.0,3.0,0.0,0.0
4891,5,1,17,4,0,0,1.0,0.0,0,80,12.0,10.0,7.0,5.0,4.0,9.0,12.0,11.0,0.0,0.0,0.0,0.0
4892,5,12,0,0,1,2,0.0,0.0,1,126,8.0,18.0,0.0,11.0,4.0,10.0,16.0,10.0,3.0,2.0,1.0,0.0
4893,5,13,18,3,2,0,2.0,1.0,0,49,15.0,9.0,11.0,4.0,10.0,4.0,16.0,16.0,1.0,3.0,0.0,0.0
4894,5,24,28,2,0,0,2.0,0.0,0,76,21.0,2.0,11.0,2.0,7.0,4.0,9.0,13.0,1.0,0.0,0.0,1.0
4895,5,26,40,3,0,0,2.0,0.0,0,74,17.0,5.0,9.0,3.0,8.0,2.0,13.0,6.0,1.0,0.0,0.0,0.0
4896,5,27,3,0,2,2,0.0,1.0,2,141,8.0,7.0,5.0,4.0,2.0,3.0,14.0,16.0,4.0,2.0,0.0,0.0
4897,5,30,41,1,1,1,1.0,0.0,0,5,11.0,14.0,9.0,4.0,6.0,5.0,14.0,10.0,3.0,1.0,1.0,0.0
4898,5,36,5,0,0,1,0.0,0.0,1,73,11.0,8.0,7.0,1.0,1.0,4.0,16.0,12.0,1.0,3.0,0.0,0.0
4899,5,38,2,2,0,0,0.0,0.0,1,100,9.0,7.0,4.0,4.0,9.0,8.0,19.0,17.0,4.0,1.0,0.0,1.0
4900,5,42,25,4,3,0,3.0,1.0,0,30,10.0,21.0,5.0,14.0,2.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0
4901,5,0,30,4,0,0,4.0,0.0,0,74,6.0,6.0,4.0,4.0,3.0,1.0,12.0,13.0,0.0,1.0,0.0,0.0
4902,5,2,26,2,2,1,1.0,1.0,1,56,11.0,11.0,5.0,5.0,4.0,4.0,13.0,13.0,0.0,0.0,0.0,0.0
4903,5,17,24,1,3,2,1.0,2.0,2,49,10.0,12.0,6.0,5.0,5.0,2.0,23.0,20.0,4.0,2.0,2.0,0.0
4904,5,18,1,3,3,1,2.0,1.0,0,0,6.0,9.0,3.0,4.0,6.0,10.0,13.0,12.0,0.0,4.0,0.0,0.0
4905,5,25,13,0,1,2,0.0,0.0,1,141,5.0,11.0,2.0,4.0,1.0,4.0,20.0,12.0,1.0,1.0,0.0,0.0
4906,5,40,38,2,0,0,1.0,0.0,0,80,6.0,7.0,5.0,7.0,4.0,3.0,16.0,12.0,0.0,0.0,0.0,0.0
4907,5,41,42,0,2,2,0.0,2.0,2,126,4.0,8.0,1.0,4.0,5.0,3.0,14.0,15.0,1.0,1.0,0.0,0.0
4908,5,1,0,0,0,1,0.0,0.0,1,141,11.0,10.0,5.0,3.0,10.0,1.0,19.0,11.0,1.0,1.0,0.0,0.0
4909,5,12,41,2,0,0,1.0,0.0,0,49,14.0,8.0,7.0,3.0,6.0,13.0,15.0,8.0,1.0,0.0,0.0,0.0
4910,5,13,2,2,0,0,2.0,0.0,0,75,12.0,9.0,8.0,3.0,5.0,4.0,11.0,8.0,1.0,0.0,0.0,0.0
4911,5,24,40,1,0,0,0.0,0.0,1,5,27.0,4.0,13.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0
4912,5,26,5,4,1,0,2.0,1.0,0,126,18.0,4.0,9.0,2.0,7.0,1.0,9.0,22.0,2.0,5.0,0.0,0.0
4913,5,27,25,0,0,1,0.0,0.0,1,73,12.0,8.0,4.0,3.0,4.0,7.0,6.0,12.0,0.0,1.0,0.0,0.0
4914,5,30,18,1,0,0,1.0,0.0,0,80,17.0,9.0,7.0,4.0,8.0,8.0,14.0,7.0,1.0,2.0,0.0,0.0
4915,5,36,17,0,1,2,0.0,0.0,1,118,13.0,9.0,6.0,5.0,8.0,5.0,6.0,7.0,1.0,1.0,0.0,0.0
4916,5,38,28,2,0,0,1.0,0.0,0,56,13.0,9.0,3.0,4.0,5.0,3.0,13.0,11.0,0.0,1.0,0.0,0.0
4917,5,42,3,0,3,2,0.0,1.0,2,74,9.0,13.0,4.0,7.0,2.0,7.0,9.0,13.0,1.0,1.0,0.0,0.0
4918,5,2,42,2,0,0,2.0,0.0,0,103,8.0,6.0,4.0,2.0,8.0,3.0,9.0,16.0,1.0,2.0,0.0,0.0
4919,5,3,30,2,1,0,2.0,1.0,0,75,12.0,8.0,7.0,4.0,4.0,6.0,11.0,12.0,1.0,4.0,0.0,0.0
4920,5,5,24,2,2,1,1.0,0.0,0,74,12.0,15.0,7.0,7.0,3.0,5.0,16.0,14.0,2.0,3.0,0.0,0.0
4921,5,17,12,3,1,0,2.0,1.0,0,141,13.0,11.0,6.0,4.0,5.0,2.0,13.0,14.0,0.0,2.0,0.0,0.0
4922,5,18,36,2,1,0,1.0,1.0,1,30,12.0,10.0,9.0,7.0,6.0,6.0,9.0,14.0,2.0,2.0,0.0,1.0
4923,5,28,27,2,2,1,1.0,0.0,0,126,10.0,8.0,5.0,3.0,5.0,2.0,14.0,13.0,0.0,2.0,0.0,0.0
4924,5,40,1,1,2,2,0.0,0.0,1,118,9.0,13.0,5.0,7.0,7.0,6.0,9.0,13.0,2.0,3.0,0.0,0.0
4925,5,41,13,1,3,2,0.0,1.0,2,56,6.0,17.0,3.0,10.0,2.0,5.0,10.0,11.0,1.0,3.0,0.0,0.0
4926,5,0,26,0,0,1,0.0,0.0,1,49,8.0,16.0,5.0,6.0,6.0,9.0,17.0,13.0,2.0,3.0,0.0,0.0
4927,5,25,38,0,2,2,0.0,1.0,2,5,13.0,8.0,3.0,2.0,12.0,8.0,8.0,11.0,2.0,2.0,0.0,0.0
4928,5,0,27,7,0,0,4.0,0.0,0,118,24.0,5.0,17.0,2.0,4.0,6.0,12.0,14.0,1.0,2.0,0.0,1.0
4929,5,1,41,1,2,2,1.0,0.0,0,100,14.0,10.0,8.0,7.0,4.0,10.0,15.0,21.0,1.0,3.0,0.0,0.0
4930,5,3,5,0,0,1,0.0,0.0,1,80,18.0,3.0,3.0,1.0,11.0,1.0,21.0,16.0,2.0,5.0,0.0,1.0
4931,5,12,2,2,0,0,1.0,0.0,0,49,11.0,14.0,4.0,5.0,2.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0
4932,5,18,28,1,0,0,0.0,0.0,1,5,12.0,6.0,5.0,4.0,5.0,10.0,9.0,13.0,0.0,2.0,0.0,0.0
4933,5,24,38,1,0,0,0.0,0.0,1,30,16.0,6.0,12.0,2.0,10.0,7.0,8.0,12.0,0.0,1.0,0.0,1.0
